"system","n","mean","sd","se"
"fusion",3,60.6200930549345,12.233852329091,7.06321793542684
"conf",3,34.4870145777345,16.759919930217,9.67634428330733
"FV",3,88.2985348418598,28.7946249156089,16.6245844462411
"int",4,11.0880106190891,3.87770718500305,1.93885359250152
