"","conf_blue","conf_green","conf_red","fusion_blue","fusion_green","fusion_red","FV_blue","FV_green","FV_red","int_green","int_red","int_white"
"conf_blue",0,9.2284674967383,57.739142005254,26.8503396697558,13.4992323883953,158.613032852779,11.1800113730524,7.58137256673801,66.7072453275921,74.0967283637203,61.0482242142927,64.4135923083165
"conf_green",9.2284674967383,0,66.9676095019923,17.6218721730175,22.7276998851336,167.841500349517,20.4084788697907,1.64709493000029,57.4787778308538,64.868260866982,51.8197567175544,55.1851248115782
"conf_red",57.739142005254,66.9676095019923,0,84.5894816750098,44.2399096168587,100.873890847525,46.5591306322016,65.320514571992,124.446387332846,131.835870368974,118.787366219547,122.15273431357
"fusion_blue",26.8503396697558,17.6218721730175,84.5894816750098,0,40.3495720581511,185.463372522535,38.0303510428082,19.2689671030178,39.8569056578363,47.2463886939645,34.197884544537,37.5632526385607
"fusion_green",13.4992323883953,22.7276998851336,44.2399096168587,40.3495720581511,0,145.113800464383,2.3192210153429,21.0806049551333,80.2064777159874,87.5959607521156,74.547456602688,77.9128246967118
"fusion_red",158.613032852779,167.841500349517,100.873890847525,185.463372522535,145.113800464383,0,147.433021479726,166.194405419517,225.320278180371,232.709761216499,219.661257067071,223.026625161095
"FV_blue",11.1800113730524,20.4084788697907,46.5591306322016,38.0303510428082,2.3192210153429,147.433021479726,0,18.7613839397904,77.8872567006445,85.2767397367727,72.2282355873451,75.5936036813688
"FV_green",7.58137256673801,1.64709493000029,65.320514571992,19.2689671030178,21.0806049551333,166.194405419517,18.7613839397904,0,59.1258727608541,66.5153557969823,53.4668516475547,56.8322197415785
"FV_red",66.7072453275921,57.4787778308538,124.446387332846,39.8569056578363,80.2064777159874,225.320278180371,77.8872567006445,59.1258727608541,0,7.38948303612816,5.65902111329939,2.29365301927565
"int_green",74.0967283637203,64.868260866982,131.835870368974,47.2463886939645,87.5959607521156,232.709761216499,85.2767397367727,66.5153557969823,7.38948303612816,0,13.0485041494275,9.68313605540381
"int_red",61.0482242142927,51.8197567175544,118.787366219547,34.197884544537,74.547456602688,219.661257067071,72.2282355873451,53.4668516475547,5.65902111329939,13.0485041494275,0,3.36536809402374
"int_white",64.4135923083165,55.1851248115782,122.15273431357,37.5632526385607,77.9128246967118,223.026625161095,75.5936036813688,56.8322197415785,2.29365301927565,9.68313605540381,3.36536809402374,0
