"system","n","mean","sd","se"
"fusion",3,71.6838217845886,7.33828043835664,4.23675818647417
"conf",3,35.3020270664192,6.22709980256787,3.59521774728322
"FV",3,2.9740135563834,4.1140926950186,2.37527252494006
"int",4,5.08498840229178,7.45164695421395,3.72582347710698
