"color","n","mean","sd","se"
"blue",4,32.272671944893,36.5525899503034,18.2762949751517
"green",4,35.6943424477187,57.3853310940664,28.6926655470332
"red",4,34.4031381280216,53.0198206781693,26.5099103390847
"white",1,4.6140928447008,NA,NA
