"color","n","mean","sd","se"
"blue",4,94.6053987166518,16.3639414446602,8.18197072233011
"green",4,61.6193496987403,30.9890699499803,15.4945349749901
"red",4,76.9327706793347,20.7750245783694,10.3875122891847
"white",1,17.0114365107231,NA,NA
