"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,11389.7837908811,3796.59459696036,11.8374233806069,0.00623597195865278
"color",3,1345.7252992841,448.575099761368,1.39861479498617,0.331558832148536
"Residuals",6,1924.3687455736,320.728124262267,NA,NA
