"system","n","mean","sd","se"
"fusion",3,75.406183320047,9.03514932853458,5.21644589699791
"conf",3,30.6147551092204,15.9172550350045,9.18983147921977
"FV",3,55.1369743699466,24.8906188695211,14.3706055046144
"int",4,15.8981857997311,3.85810461029184,1.92905230514592
