"color","n","mean","sd","se"
"blue",4,44.2652090367017,2.93762910581196,1.46881455290598
"green",4,46.3934583045245,11.1949669899906,5.59748349499531
"red",4,41.2237172128127,9.05527243601247,4.52763621800623
"white",1,61.0366882775216,NA,NA
