"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,42268.0176539354,14089.3392179785,84.0918000349395,2.71853411389818e-05
"color",3,1022.55358491321,340.851194971071,2.03436017017766,0.210644780299922
"Residuals",6,1005.28274186956,167.547123644927,NA,NA
