"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,18581.4430697171,6193.81435657237,1.52428436168397,0.301675921584432
"color",3,18470.7031414812,6156.90104716041,1.5152000758085,0.303717837090069
"Residuals",6,24380.5467494124,4063.4244582354,NA,NA
