"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,430.592433691109,143.53081123037,2.42140597783516,0.164232113444547
"color",3,454.024006090881,151.341335363627,2.55317176153118,0.151522166023911
"Residuals",6,355.65488615509,59.2758143591816,NA,NA
