"color","n","mean","sd","se"
"blue",4,185.520459054167,105.984227142834,52.9921135714171
"green",4,112.799482452863,93.140429453425,46.5702147267125
"red",4,151.709289131489,116.332482266302,58.1662411331509
"white",1,33.3985024673528,NA,NA
