"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,521.031127176923,173.677042392308,2.15539769572906,0.194471015119381
"color",3,224.839034945537,74.9463449818457,0.930112449245277,0.481812518314764
"Residuals",6,483.466348887124,80.5777248145206,NA,NA
