"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,57.1331015902974,19.0443671967658,2.19380227218516,0.176652652725826
"color",2,4.14068888631972,2.07034444315986,0.238491848885447,0.793963654277935
"Residuals",7,60.7669032289655,8.68098617556651,NA,NA
