"color","n","mean","sd","se"
"blue",4,162.722934786056,21.6913316053233,10.8456658026616
"green",4,149.650557270817,15.0214321518565,7.51071607592826
"red",4,154.710970789309,15.4432625712389,7.72163128561944
"white",1,146.885704634349,NA,NA
