"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,2902.69623643723,967.565412145745,13.2594041154082,0.00467642341210314
"color",3,194.866199973595,64.9553999911983,0.890141262957367,0.49817617288452
"Residuals",6,437.832079205451,72.9720132009084,NA,NA
