"color","n","mean","sd","se"
"blue",4,24.3246051836331,19.6069921560446,9.80349607802232
"green",4,40.2989511736326,59.5723426568856,29.7861713284428
"red",4,60.0749785452259,98.7217409845688,49.3608704922844
"white",1,3.71079917689901,NA,NA
