"","conf_green","conf_red","fusion_blue","fusion_green","fusion_red","FV_blue","FV_green","FV_red","int_blue","int_green","int_red","int_white"
"conf_green",0,13.4094516442743,46.3611518236592,33.993118135988,47.9092238041615,8.93733265017965,2.92522747283222,42.6855755427355,14.024317123842,11.9739546360993,27.0508662495411,11.8500012302498
"conf_red",13.4094516442743,0,32.951700179385,20.5836664917137,34.4997721598873,4.47211899409461,16.3346791171065,29.2761238984613,27.4337687681162,1.43549700817494,13.6414146052668,25.259452874524
"fusion_blue",46.3611518236592,32.951700179385,0,12.3680336876713,1.54807198050231,37.4238191734796,49.2863792964914,3.67557628092371,60.3854689475012,34.3871971875599,19.3102855741181,58.211153053909
"fusion_green",33.993118135988,20.5836664917137,12.3680336876713,0,13.9161056681736,25.0557854858083,36.9183456088202,8.69245740674756,48.0174352598299,22.0191634998887,6.94225188644687,45.8431193662377
"fusion_red",47.9092238041615,34.4997721598873,1.54807198050231,13.9161056681736,0,38.9718911539819,50.8344512769938,5.22364826142602,61.9335409280035,35.9352691680622,20.8583575546204,59.7592250344113
"FV_blue",8.93733265017965,4.47211899409461,37.4238191734796,25.0557854858083,38.9718911539819,0,11.8625601230119,33.7482428925559,22.9616497740216,3.03662198591967,18.1135335993615,20.7873338804294
"FV_green",2.92522747283222,16.3346791171065,49.2863792964914,36.9183456088202,50.8344512769938,11.8625601230119,0,45.6108030155677,11.0990896510098,14.8991821089315,29.9760937223733,8.92477375741754
"FV_red",42.6855755427355,29.2761238984613,3.67557628092371,8.69245740674756,5.22364826142602,33.7482428925559,45.6108030155677,0,56.7098926665775,30.7116209066362,15.6347092931944,54.5355767729853
"int_blue",14.024317123842,27.4337687681162,60.3854689475012,48.0174352598299,61.9335409280035,22.9616497740216,11.0990896510098,56.7098926665775,0,25.9982717599413,41.0751833733831,2.17431589359222
"int_green",11.9739546360993,1.43549700817494,34.3871971875599,22.0191634998887,35.9352691680622,3.03662198591967,14.8991821089315,30.7116209066362,25.9982717599413,0,15.0769116134418,23.8239558663491
"int_red",27.0508662495411,13.6414146052668,19.3102855741181,6.94225188644687,20.8583575546204,18.1135335993615,29.9760937223733,15.6347092931944,41.0751833733831,15.0769116134418,0,38.9008674797909
"int_white",11.8500012302498,25.259452874524,58.211153053909,45.8431193662377,59.7592250344113,20.7873338804294,8.92477375741754,54.5355767729853,2.17431589359222,23.8239558663491,38.9008674797909,0
