"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,799.72403474006,266.574678246687,0.984955458184227,0.460397102784779
"color",3,1052.19253101444,350.73084367148,1.29590050000211,0.358824696314322
"Residuals",6,1623.87857866052,270.646429776753,NA,NA
