"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,9095.19971598715,3031.73323866238,23.2005402839049,0.00106039651473311
"color",3,1046.12632447397,348.708774824655,2.66851709593024,0.14143616107922
"Residuals",6,784.050681983199,130.675113663866,NA,NA
