"system","n_points","slope_per_nm","slope_se","ci_low","ci_high","p_value"
"conf",3,0.027315706974338,0.0123955021098646,0.00302052283900349,0.0516108911096725,0.271199010323556
"fusion",3,0.0635689949612639,0.00585794933201654,0.0520874142705115,0.0750505756520163,0.0584999604932322
"FV",3,-0.0104738166144416,0.00804700497034589,-0.0262459463563196,0.00529831312743631,0.417055281127991
"int",3,-0.227167086746127,0.240876643871633,-0.699285308734527,0.244951135242273,0.518642019500813
