"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,3517.2369501334,1172.41231671113,6.24660362998412,0.0282125717164011
"color",3,544.412510540684,181.470836846895,0.966875195719531,0.467327902531382
"Residuals",6,1126.12778350476,187.68796391746,NA,NA
