"","conf_green","conf_red","fusion_blue","fusion_green","fusion_red","FV_blue","FV_green","FV_red","int_blue","int_green","int_red","int_white"
"conf_green",0,2.43518079184077,8.19606547049435,6.94795890216433,9.7216626034545,3.86514230658715,7.56170650017452,3.87317778145056,1.50769921555613,4.64233950618818,4.59976758791208,4.92837676407664
"conf_red",2.43518079184077,0,5.76088467865358,4.51277811032356,7.28648181161373,6.30032309842792,9.99688729201529,6.30835857329133,0.927481576284642,7.07752029802895,7.03494837975285,7.36355755591741
"fusion_blue",8.19606547049435,5.76088467865358,0,1.24810656833002,1.52559713296015,12.0612077770815,15.7577719706689,12.0692432519449,6.68836625493822,12.8384049766825,12.7958330584064,13.124442234571
"fusion_green",6.94795890216433,4.51277811032356,1.24810656833002,0,2.77370370129017,10.8131012087515,14.5096654023388,10.8211366836149,5.4402596866082,11.5902984083525,11.5477264900764,11.876335666241
"fusion_red",9.7216626034545,7.28648181161373,1.52559713296015,2.77370370129017,0,13.5868049100416,17.283369103629,13.5948403849051,8.21396338789837,14.3640021096427,14.3214301913666,14.6500393675311
"FV_blue",3.86514230658715,6.30032309842792,12.0612077770815,10.8131012087515,13.5868049100416,0,3.69656419358737,0.00803547486341216,5.37284152214328,0.777197199601034,0.734625281324938,1.06323445748949
"FV_green",7.56170650017452,9.99688729201529,15.7577719706689,14.5096654023388,17.283369103629,3.69656419358737,0,3.68852871872396,9.06940571573065,2.91936699398634,2.96193891226243,2.63332973609788
"FV_red",3.87317778145056,6.30835857329133,12.0692432519449,10.8211366836149,13.5948403849051,0.00803547486341216,3.68852871872396,0,5.38087699700669,0.769161724737621,0.726589806461526,1.05519898262608
"int_blue",1.50769921555613,0.927481576284642,6.68836625493822,5.4402596866082,8.21396338789837,5.37284152214328,9.06940571573065,5.38087699700669,0,6.15003872174431,6.10746680346821,6.43607597963277
"int_green",4.64233950618818,7.07752029802895,12.8384049766825,11.5902984083525,14.3640021096427,0.777197199601034,2.91936699398634,0.769161724737621,6.15003872174431,0,0.0425719182760957,0.286037257888459
"int_red",4.59976758791208,7.03494837975285,12.7958330584064,11.5477264900764,14.3214301913666,0.734625281324938,2.96193891226243,0.726589806461526,6.10746680346821,0.0425719182760957,0,0.328609176164555
"int_white",4.92837676407664,7.36355755591741,13.124442234571,11.876335666241,14.6500393675311,1.06323445748949,2.63332973609788,1.05519898262608,6.43607597963277,0.286037257888459,0.328609176164555,0
