"system","n","mean","sd","se"
"fusion",3,171.321450603011,61.2238870742057,35.3476276831279
"conf",3,178.102195646313,33.9387054962588,19.5945207542124
"FV",3,49.3191221558379,22.662405149316,13.084145713442
"int",4,137.63712325237,4.22013728159482,2.11006864079741
