"color","n","mean","sd","se"
"blue",4,30.8447561135188,27.1873795907072,13.5936897953536
"green",4,23.1880180382407,17.574799161744,8.78739958087201
"red",4,32.4019903013681,23.9060959999887,11.9530479999944
"white",1,7.1912633599787,NA,NA
