"","conf_blue","conf_green","conf_red","fusion_blue","fusion_green","fusion_red","FV_blue","FV_green","FV_red","int_blue","int_green","int_red","int_white"
"conf_blue",0,1.58086840305251,9.97826754509676,44.4719282988862,27.8787232871094,38.0335735499447,18.7537070745177,2.52571339848858,21.0358163819402,19.2650170545731,13.6002122739551,18.8581024067536,12.6633381738324
"conf_green",1.58086840305251,0,8.39739914204424,42.8910598958337,26.2978548840569,36.4527051468922,17.1728386714652,4.10658180154109,19.4549479788877,20.8458854576256,15.1810806770076,20.4389708098061,14.2442065768849
"conf_red",9.97826754509676,8.39739914204424,0,34.4936607537894,17.9004557420126,28.0553060048479,8.77543952942092,12.5039809435853,11.0575488368434,29.2432845996699,23.5784798190518,28.8363699518504,22.6416057189292
"fusion_blue",44.4719282988862,42.8910598958337,34.4936607537894,0,16.5932050117768,6.43835474894148,25.7182212243685,46.9976416973748,23.436111916946,63.7369453534593,58.0721405728412,63.3300307056398,57.1352664727186
"fusion_green",27.8787232871094,26.2978548840569,17.9004557420126,16.5932050117768,0,10.1548502628353,9.12501621259172,30.404436685598,6.84290690516922,47.1437403416825,41.4789355610645,46.736825693863,40.5420614609418
"fusion_red",38.0335735499447,36.4527051468922,28.0553060048479,6.43835474894148,10.1548502628353,0,19.279866475427,40.5592869484333,16.9977571680045,57.2985906045178,51.6337858238998,56.8916759566983,50.6969117237771
"FV_blue",18.7537070745177,17.1728386714652,8.77543952942092,25.7182212243685,9.12501621259172,19.279866475427,0,21.2794204730063,2.2821093074225,38.0187241290908,32.3539193484727,37.6118094812713,31.4170452483501
"FV_green",2.52571339848858,4.10658180154109,12.5039809435853,46.9976416973748,30.404436685598,40.5592869484333,21.2794204730063,0,23.5615297804288,16.7393036560845,11.0744988754665,16.332389008265,10.1376247753438
"FV_red",21.0358163819402,19.4549479788877,11.0575488368434,23.436111916946,6.84290690516922,16.9977571680045,2.2821093074225,23.5615297804288,0,40.3008334365133,34.6360286558952,39.8939187886938,33.6991545557726
"int_blue",19.2650170545731,20.8458854576256,29.2432845996699,63.7369453534593,47.1437403416825,57.2985906045178,38.0187241290908,16.7393036560845,40.3008334365133,0,5.66480478061805,0.406914647819514,6.60167888074071
"int_green",13.6002122739551,15.1810806770076,23.5784798190518,58.0721405728412,41.4789355610645,51.6337858238998,32.3539193484727,11.0744988754665,34.6360286558952,5.66480478061805,0,5.25789013279853,0.936874100122662
"int_red",18.8581024067536,20.4389708098061,28.8363699518504,63.3300307056398,46.736825693863,56.8916759566983,37.6118094812713,16.332389008265,39.8939187886938,0.406914647819514,5.25789013279853,0,6.19476423292119
"int_white",12.6633381738324,14.2442065768849,22.6416057189292,57.1352664727186,40.5420614609418,50.6969117237771,31.4170452483501,10.1376247753438,33.6991545557726,6.60167888074071,0.936874100122662,6.19476423292119,0
