"system","n_points","slope_per_nm","slope_se","ci_low","ci_high","p_value"
"conf",3,-4.12011489909993e-06,8.02021781938621e-06,-1.98397418250969e-05,1.1599512026897e-05,0.697885612349767
"fusion",3,-2.81125576711826e-06,6.02812934902524e-06,-1.46263892912077e-05,9.00387775697121e-06,0.722196815919443
"FV",3,-3.20931517501374e-06,8.40967597425185e-06,-1.96922800845474e-05,1.32736497345199e-05,0.767911759688874
"int",3,7.40992287708165e-05,2.19106554345392e-05,3.11543441191197e-05,0.000117044113422513,0.183028915893106
