"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,1473.40533149103,491.13511049701,0.609374359692126,0.633083846704888
"color",3,824.968944397708,274.989648132569,0.341192550015761,0.796950140929911
"Residuals",6,4835.79693847125,805.966156411875,NA,NA
