"color","n","mean","sd","se"
"blue",4,20.3433800538186,14.6705763249326,7.3352881624663
"green",4,14.7448759150661,11.7171898603514,5.85859493017569
"red",4,22.1020605584536,14.4800723957691,7.24003619788455
"white",1,28.8803138014041,NA,NA
