"system","n","mean","sd","se"
"fusion",3,7.9312419436291,3.92945070458571,2.26866942205992
"conf",3,17.4447505062701,4.2366138770098,2.44601016234411
"FV",3,26.081372618431,7.84438188249468,4.52895599148453
"int",4,29.7736388252753,4.7581697691801,2.37908488459005
