"color","n","mean","sd","se"
"blue",4,121.391093567109,20.3193386368291,10.1596693184145
"green",4,112.420340935245,5.09908947690902,2.54954473845451
"red",4,107.7558089233,8.34024730085836,4.17012365042918
"white",1,112.923407233566,NA,NA
