"system","n_points","slope_per_nm","slope_se","ci_low","ci_high","p_value"
"conf",3,0.0388930869703109,0.0157924431361187,0.00793989842351829,0.0698462755171034,0.245549909753097
"fusion",3,0.0420650310568354,0.0460393074405452,-0.0481720115266333,0.132302073640304,0.528697666632477
"FV",3,0.0171565818795875,0.0680761253151829,-0.116272623738171,0.150585787497346,0.842831665767682
"int",3,0.00892064387277186,0.0164456164053616,-0.0233127642817368,0.0411540520272805,0.68359042243887
