"system","n","mean","sd","se"
"fusion",3,247.862151034403,10.594557818876,6.11677080867313
"conf",3,246.833935258356,6.86764511479041,3.96503675572306
"FV",3,216.575125574474,6.53643898701332,3.77381480869371
"int",4,187.160924421217,73.5889307360671,36.7944653680336
