"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,30548.0319560535,10182.6773186845,5.45788471919033,0.0376881967034732
"color",3,1443.46802772987,481.156009243289,0.257898188090165,0.853317891813499
"Residuals",6,11194.0920439907,1865.68200733179,NA,NA
