"","conf_blue","conf_green","conf_red","fusion_blue","fusion_green","fusion_red","FV_blue","FV_green","FV_red","int_blue","int_green","int_red","int_white"
"conf_blue",0,14.2173962214244,58.4677614792381,133.859678170177,52.6341011046123,92.4341730325126,33.7418885883945,55.3513658555882,32.2561611190929,30.6520725387632,55.3170185655931,41.9642453913917,56.4993299199478
"conf_green",14.2173962214244,0,44.2503652578137,119.642281948753,38.4167048831879,78.2167768110883,47.9592848098189,69.5687620770126,46.4735573405173,44.8694687601876,69.5344147870175,56.1816416128161,70.7167261413722
"conf_red",58.4677614792381,44.2503652578137,0,75.3919166909392,5.83366037462572,33.9664115532746,92.2096500676326,113.819127334826,90.723922598331,89.1198340180013,113.784780044831,100.43200687063,114.967091399186
"fusion_blue",133.859678170177,119.642281948753,75.3919166909392,0,81.225577065565,41.4255051376647,167.601566758572,189.211044025765,166.11583928927,164.51175070894,189.17669673577,175.823923561569,190.359008090125
"fusion_green",52.6341011046123,38.4167048831879,5.83366037462572,81.225577065565,0,39.8000719279003,86.3759896930068,107.985466960201,84.8902622237053,83.2861736433755,107.951119670205,94.598346496004,109.13343102456
"fusion_red",92.4341730325126,78.2167768110883,33.9664115532746,41.4255051376647,39.8000719279003,0,126.176061620907,147.785538888101,124.690334151606,123.086245571276,147.751191598106,134.398418423904,148.93350295246
"FV_blue",33.7418885883945,47.9592848098189,92.2096500676326,167.601566758572,86.3759896930068,126.176061620907,0,21.6094772671937,1.48572746930158,3.0898160496313,21.5751299771986,8.22235680299719,22.7574413315533
"FV_green",55.3513658555882,69.5687620770126,113.819127334826,189.211044025765,107.985466960201,147.785538888101,21.6094772671937,0,23.0952047364952,24.699293316825,0.0343472899951127,13.3871204641965,1.14796406435968
"FV_red",32.2561611190929,46.4735573405173,90.723922598331,166.11583928927,84.8902622237053,124.690334151606,1.48572746930158,23.0952047364952,0,1.60408858032973,23.0608574465001,9.70808427229876,24.2431688008549
"int_blue",30.6520725387632,44.8694687601876,89.1198340180013,164.51175070894,83.2861736433755,123.086245571276,3.0898160496313,24.699293316825,1.60408858032973,0,24.6649460268299,11.3121728526285,25.8472573811846
"int_green",55.3170185655931,69.5344147870175,113.784780044831,189.17669673577,107.951119670205,147.751191598106,21.5751299771986,0.0343472899951127,23.0608574465001,24.6649460268299,0,13.3527731742014,1.18231135435479
"int_red",41.9642453913917,56.1816416128161,100.43200687063,175.823923561569,94.598346496004,134.398418423904,8.22235680299719,13.3871204641965,9.70808427229876,11.3121728526285,13.3527731742014,0,14.5350845285562
"int_white",56.4993299199478,70.7167261413722,114.967091399186,190.359008090125,109.13343102456,148.93350295246,22.7574413315533,1.14796406435968,24.2431688008549,25.8472573811846,1.18231135435479,14.5350845285562,0
