"system","n","mean","sd","se"
"fusion",3,99.9753336212536,0.00197921872613841,0.00114270246432116
"conf",3,99.9718300906353,0.00228778595372487,0.0013208538362313
"FV",3,99.9469626500945,0.00135994936801011,0.000785167133704897
"int",4,99.9531133286142,0.00553681732227442,0.00276840866113721
