"system","n","mean","sd","se"
"fusion",3,213.105220786808,53.2438896204043,30.7403740050431
"conf",3,147.298641129306,47.2436979451952,27.2761617261718
"FV",3,109.773446055815,62.9126756203763,36.3226502048639
"int",4,33.3990411055224,20.5722375142029,10.2861187571014
