"color","n","mean","sd","se"
"blue",5,99.9705320697957,0.0293424356225282,0.0131223361354769
"green",4,99.9864777358239,0.00540876597274479,0.0027043829863724
"red",4,99.9846891297511,0.00743263551701078,0.00371631775850539
