"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,58534.6671029226,19511.5557009742,7.59175102555846,0.0182093558928687
"color",3,3898.82078429437,1299.60692809812,0.505664047522319,0.692498075044874
"Residuals",6,15420.5971470506,2570.09952450843,NA,NA
