"","conf_green","conf_red","fusion_blue","fusion_green","fusion_red","FV_blue","FV_green","FV_red","int_blue","int_green","int_red","int_white"
"conf_green",0,4.05075686227276,3.62905257988139,8.32513980178381,12.9245603409687,6.11871504308721,9.91399069961213,6.70910244025903,1.95491993439896,9.39799951051026,8.94524082724634,9.661839613933
"conf_red",4.05075686227276,0,0.421704282391374,4.27438293951105,8.87380347869596,10.16947190536,13.9647475618849,10.7598593025318,6.00567679667172,13.448756372783,12.9959976895191,13.7125964762058
"fusion_blue",3.62905257988139,0.421704282391374,0,4.69608722190242,9.29550776108734,9.7477676229686,13.5430432794935,10.3381550201404,5.58397251428035,13.0270520903916,12.5742934071277,13.2908921938144
"fusion_green",8.32513980178381,4.27438293951105,4.69608722190242,0,4.59942053918491,14.443854844871,18.2391305013959,15.0342422420428,10.2800597361828,17.7231393122941,17.2703806290302,17.9869794157168
"fusion_red",12.9245603409687,8.87380347869596,9.29550776108734,4.59942053918491,0,19.0432753840559,22.8385510405809,19.6336627812278,14.8794802753677,22.322559851479,21.8698011682151,22.5863999549017
"FV_blue",6.11871504308721,10.16947190536,9.7477676229686,14.443854844871,19.0432753840559,0,3.79527565652491,0.590387397171817,4.16379510868826,3.27928446742305,2.82652578415912,3.54312457084578
"FV_green",9.91399069961213,13.9647475618849,13.5430432794935,18.2391305013959,22.8385510405809,3.79527565652491,0,3.2048882593531,7.95907076521317,0.515991189101868,0.968749872365791,0.252151085679131
"FV_red",6.70910244025903,10.7598593025318,10.3381550201404,15.0342422420428,19.6336627812278,0.590387397171817,3.2048882593531,0,4.75418250586007,2.68889707025123,2.23613838698731,2.95273717367397
"int_blue",1.95491993439896,6.00567679667172,5.58397251428035,10.2800597361828,14.8794802753677,4.16379510868826,7.95907076521317,4.75418250586007,0,7.4430795761113,6.99032089284738,7.70691967953404
"int_green",9.39799951051026,13.448756372783,13.0270520903916,17.7231393122941,22.322559851479,3.27928446742305,0.515991189101868,2.68889707025123,7.4430795761113,0,0.452758683263923,0.263840103422737
"int_red",8.94524082724634,12.9959976895191,12.5742934071277,17.2703806290302,21.8698011682151,2.82652578415912,0.968749872365791,2.23613838698731,6.99032089284738,0.452758683263923,0,0.71659878668666
"int_white",9.661839613933,13.7125964762058,13.2908921938144,17.9869794157168,22.5863999549017,3.54312457084578,0.252151085679131,2.95273717367397,7.70691967953404,0.263840103422737,0.71659878668666,0
