"system","n","mean","sd","se"
"fusion",3,96.4488577450127,35.5522150084833,20.5260809054353
"conf",3,56.9257888872825,11.4131650369593,6.58939390639409
"FV",3,25.5231484768082,12.7561565791151,7.36477043477712
"int",4,11.2747630380116,5.01508677656349,2.50754338828175
