"color","n","mean","sd","se"
"blue",4,25.1792754778777,15.5951501030323,7.79757505151613
"green",4,30.2401279208637,14.318471760645,7.15923588032251
"red",4,17.0296349500878,10.6157731088303,5.30788655441513
"white",1,50.9611970017344,NA,NA
