"system","n","mean","sd","se"
"fusion",3,51.4409685501399,21.5106120079465,12.4191576332215
"conf",3,28.0197238201815,21.4166840659406,12.36492831062
"FV",3,13.489891868912,7.49822583498231,4.32910270427164
"int",4,21.8375188489747,1.30231820302443,0.651159101512216
