"system","n","mean","sd","se"
"fusion",3,32.0804438092116,8.4261130740928,4.86481865154971
"conf",3,47.1192493570812,5.88215590300109,3.39606429401302
"FV",3,39.1397842614471,30.3225578645955,17.5067369456422
"int",4,66.2559825577991,9.55436750186927,4.77718375093464
