"color","n","mean","sd","se"
"blue",4,18.8889166662472,6.32529799592683,3.16264899796341
"green",4,23.2340875273382,11.8084654118858,5.90423270594288
"red",4,17.8067143259848,11.7473362892079,5.87366814460397
"white",1,33.7477764278114,NA,NA
