"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,332.875908777488,110.958636259163,5.48329751595094,0.0373216449168615
"color",3,36.8775477392757,12.2925159130919,0.60746530638329,0.634129482224004
"Residuals",6,121.414498414193,20.2357497356989,NA,NA
