"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,0.00324856101202177,0.00108285367067392,6.61913335153817,0.0248297100535525
"color",3,0.000815529919489681,0.00027184330649656,1.6616899819012,0.272830816608828
"Residuals",6,0.000981566872728696,0.000163594478788116,NA,NA
