"color","n","mean","sd","se"
"blue",3,7.03093825001038,2.20101736326202,1.27075796717037
"green",4,15.1877584186702,15.8535368174032,7.92676840870158
"red",4,23.9717908785917,31.0415096176889,15.5207548088445
"white",1,2.00532310490071,NA,NA
