"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,2240.02958445002,746.676528150007,2.36358492157553,0.170251039418677
"color",3,603.862244269625,201.287414756542,0.637170020062424,0.618063398980524
"Residuals",6,1895.45090087718,315.90848347953,NA,NA
