"color","n","mean","sd","se"
"blue",4,46.4864653451985,26.8795649134176,13.4397824567088
"green",4,55.9661315449106,56.1900557194754,28.0950278597377
"red",4,83.524956477964,94.4994026724579,47.2497013362289
"white",1,17.4475913804807,NA,NA
