"color","n","mean","sd","se"
"blue",4,20.9728113613903,15.4841884536322,7.74209422681609
"green",4,14.6341422239983,11.8189062045107,5.90945310225535
"red",4,20.3488654225814,14.7102283461776,7.35511417308879
"white",1,14.8743061568505,NA,NA
