"system","n_points","slope_per_nm","slope_se","ci_low","ci_high","p_value"
"conf",3,2.07153317079937,0.916629420029409,0.274939507541728,3.86812683405701,0.265209275149696
"fusion",3,2.88405437255956,1.41927382010047,0.102277685162638,5.66583105995649,0.291136547046424
"FV",3,1.57910575074666,0.807299030088254,-0.00320034822632365,3.16141184971963,0.300864989084967
"int",3,-0.0398941721058077,0.509407027520964,-1.0383319460469,0.958543601835282,0.950244725883527
