"system","n_points","slope_per_nm","slope_se","ci_low","ci_high","p_value"
"conf",3,0.366233437740759,0.0680449120550651,0.232865410112831,0.499601465368687,0.116948232516018
"fusion",3,0.911980060104926,0.0162240288990932,0.880180963462703,0.943779156747149,0.0113242039494395
"FV",3,0.105610344246067,0.0845347342091145,-0.0600777348037979,0.271298423295931,0.429724153034149
"int",3,0.00802661118600872,0.0242390588382331,-0.0394819441369283,0.0555351665089457,0.796422636281339
