"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,275.863498683191,91.9544995610636,11.8140067054346,0.00626708948220353
"color",3,17.9676348483517,5.98921161611724,0.769473886876946,0.551699730500988
"Residuals",6,46.7010905887313,7.78351509812189,NA,NA
