"color","n","mean","sd","se"
"blue",3,15.8513803500029,5.49946041428853,3.17511495058718
"green",4,15.8829054094669,5.08911117263359,2.54455558631679
"red",4,16.6713153524114,5.53214440554362,2.76607220277181
"white",1,13.1088943085227,NA,NA
