"color","n","mean","sd","se"
"blue",4,25.027836960586,4.41424481320838,2.20712240660419
"green",4,28.9556634392612,8.70979124217551,4.35489562108775
"red",4,26.8344117689711,10.7563623267936,5.37818116339679
"white",1,36.475556474417,NA,NA
