"system","n","mean","sd","se"
"fusion",3,86.8776667856645,1.72663496864268,0.996873163938074
"conf",2,88.3004677437345,0.865756500671637,0.612182292481251
"FV",3,88.6565394692505,2.77084694859985,1.59974923165737
"int",4,91.4931090751363,1.96339698851735,0.981698494258674
