"color","n","mean","sd","se"
"blue",4,17.0874446432036,20.241977578576,10.120988789288
"green",4,23.6637474418092,16.3949278543383,8.19746392716915
"red",4,40.0609938808663,32.4916827527091,16.2458413763546
"white",1,5.3344128405803,NA,NA
