"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,407.510818410127,135.836939470042,6.65163375408577,0.0245607310073412
"color",3,35.2530723506479,11.7510241168826,0.57542159714347,0.651950049383005
"Residuals",6,122.529541906847,20.4215903178079,NA,NA
