"color","n","mean","sd","se"
"blue",4,65.6069756001916,2.54095456008554,1.27047728004277
"green",4,68.2078722519046,2.32233242589037,1.16116621294518
"red",4,67.0371302037592,2.76942003041831,1.38471001520915
"white",1,71.1454390946223,NA,NA
