"color","n","mean","sd","se"
"blue",4,33.1641779453358,25.419613562716,12.709806781358
"green",4,45.6752140165767,38.3207069358965,19.1603534679483
"red",4,62.9523515283487,52.0472231846218,26.0236115923109
"white",1,14.625463518312,NA,NA
