"system","n","mean","sd","se"
"fusion",3,589.359309471184,61.5983721651576,35.5638367511965
"conf",3,440.056854555029,42.7005813249096,24.6531921224901
"FV",4,445.86532944105,251.552174929575,125.776087464788
"int",3,423.318827953692,512.794918402212,296.062284178589
