"system","n_points","slope_per_nm","slope_se","ci_low","ci_high","p_value"
"conf",3,0.457942585633757,0.0329965161271156,0.39326941402461,0.522615757242903,0.0457917542484014
"fusion",3,0.423798759020743,0.00853672298819156,0.407066781963888,0.440530736077599,0.0128219152727223
"FV",3,-0.512492627486645,0.293820775527946,-1.08838134752142,0.0633960925481292,0.331404263163317
"int",3,-0.284102539634244,0.455674588830337,-1.1772247337417,0.609019654473216,0.645082415068621
