"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,174.598335043434,58.1994450144779,0.130769884083898,0.938274063281828
"color",3,574.183125447649,191.394375149216,0.430049122398795,0.739086921723854
"Residuals",6,2670.31413641717,445.052356069528,NA,NA
